2024/12/23,月,0,0,-,-,0,-,-,¥0,,0,-,,12月結果,,,,,2024/12/23,月,,,-,-,,-,-,¥0,,,-,,2024/12/23,月,,,-,-,,-,-,¥0,,,-,,2024/12/23,月,,,-,-,,-,-,¥0,,,-,,2024/12/23,月,,,-,-,,-,-,¥0,,,-,,2024/12/23,月,,,-,-,,-,-,¥0,,,-
2024/12/24,火,0,0,-,-,0,-,-,¥0,,0,-,,表示回数,"14,720",,,,2024/12/24,火,,,-,-,,-,-,¥0,,,-,,2024/12/24,火,,,-,-,,-,-,¥0,,,-,,2024/12/24,火,,,-,-,,-,-,¥0,,,-,,2024/12/24,火,,,-,-,,-,-,¥0,,,-,,2024/12/24,火,,,-,-,,-,-,¥0,,,-
2024/12/25,水,0,0,-,-,0,-,-,¥0,,0,-,,クリック数,113,,,,2024/12/25,水,,,-,-,,-,-,¥0,,,-,,2024/12/25,水,,,-,-,,-,-,¥0,,,-,,2024/12/25,水,,,-,-,,-,-,¥0,,,-,,2024/12/25,水,,,-,-,,-,-,¥0,,,-,,2024/12/25,水,,,-,-,,-,-,¥0,,,-
2024/12/26,木,0,0,-,-,0,-,-,¥0,,0,-,,クリック率,0.77%,,,,2024/12/26,木,,,-,-,,-,-,¥0,,,-,,2024/12/26,木,,,-,-,,-,-,¥0,,,-,,2024/12/26,木,,,-,-,,-,-,¥0,,,-,,2024/12/26,木,,,-,-,,-,-,¥0,,,-,,2024/12/26,木,,,-,-,,-,-,¥0,,,-
2024/12/27,金,0,0,-,-,0,-,-,¥0,,0,-,,クリック単価,"¥1,166",,,,2024/12/27,金,,,-,-,,-,-,¥0,,,-,,2024/12/27,金,,,-,-,,-,-,¥0,,,-,,2024/12/27,金,,,-,-,,-,-,¥0,,,-,,2024/12/27,金,,,-,-,,-,-,¥0,,,-,,2024/12/27,金,,,-,-,,-,-,¥0,,,-
2024/12/28,土,0,0,-,-,0,-,-,¥0,,0,-,,実獲得数,7,,,,2024/12/28,土,,,-,-,,-,-,¥0,,,-,,2024/12/28,土,,,-,-,,-,-,¥0,,,-,,2024/12/28,土,,,-,-,,-,-,¥0,,,-,,2024/12/28,土,,,-,-,,-,-,¥0,,,-,,2024/12/28,土,,,-,-,,-,-,¥0,,,-
2024/12/29,日,0,0,-,-,0,-,-,¥0,,0,-,,CPA,"¥18,824",,,,2024/12/29,日,,,-,-,,-,-,¥0,,,-,,2024/12/29,日,,,-,-,,-,-,¥0,,,-,,2024/12/29,日,,,-,-,,-,-,¥0,,,-,,2024/12/29,日,,,-,-,,-,-,¥0,,,-,,2024/12/29,日,,,-,-,,-,-,¥0,,,-
2024/12/30,月,0,0,-,-,0,-,-,¥0,,0,-,,CVR,6.19%,,,,2024/12/30,月,,,-,-,,-,-,¥0,,,-,,2024/12/30,月,,,-,-,,-,-,¥0,,,-,,2024/12/30,月,,,-,-,,-,-,¥0,,,-,,2024/12/30,月,,,-,-,,-,-,¥0,,,-,,2024/12/30,月,,,-,-,,-,-,¥0,,,-
2024/12/31,火,0,0,-,-,0,-,-,¥0,,0,-,,消化金額,"¥131,765",,,,2024/12/31,火,,,-,-,,-,-,¥0,,,-,,2024/12/31,火,,,-,-,,-,-,¥0,,,-,,2024/12/31,火,,,-,-,,-,-,¥0,,,-,,2024/12/31,火,,,-,-,,-,-,¥0,,,-,,2024/12/31,火,,,-,-,,-,-,¥0,,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
日付,曜日,表示回数,クリック数,クリック率,クリック単価,CV,CPA,CVR,請求金額,,実獲得数,実CPA,,,,,,,日付,曜日,表示回数,クリック数,クリック率,クリック単価,CV,CPA,CVR,請求金額,,実獲得数,実CPA,,日付,曜日,表示回数,クリック数,クリック率,クリック単価,CV,CPA,CVR,請求金額,,実獲得数,実CPA,,日付,曜日,表示回数,クリック数,クリック率,クリック単価,CV,CPA,CVR,請求金額,,実獲得数,実CPA,,日付,曜日,表示回数,クリック数,クリック率,クリック単価,CV,CPA,CVR,請求金額,,実獲得数,実CPA,,日付,曜日,表示回数,クリック数,クリック率,クリック単価,CV,CPA,CVR,請求金額,,実獲得数,実CPA
2025年1月,,0,0,-,-,0,-,-,¥0,,0,-,,URL,,,,,2025年1月,,0,0,-,-,0,-,-,¥0,,0,-,,2025年1月,,0,0,-,-,0,-,-,¥0,,0,-,,2025年1月,,0,0,-,-,0,-,-,¥0,,0,-,,2025年1月,,0,¥0,-,-,0,-,-,¥0,,0,-,,2025年1月,,0,0,-,-,0,-,-,¥0,,0,-
2025/01/01,水,0,0,-,-,0,-,-,¥0,,,-,,,,,,,2025/01/01,水,,,-,-,,-,-,¥0,,,-,,2025/01/01,水,,,-,-,,-,-,¥0,,,-,,2025/01/01,水,,,-,-,,-,-,¥0,,,-,,2025/01/01,水,,,-,-,,-,-,¥0,,,-,,2025/01/01,水,,,-,-,,-,-,¥0,,,-
2025/01/02,木,0,0,-,-,0,-,-,¥0,,,-,,,,,,,2025/01/02,木,,,-,-,,-,-,¥0,,,-,,2025/01/02,木,,,-,-,,-,-,¥0,,,-,,2025/01/02,木,,,-,-,,-,-,¥0,,,-,,2025/01/02,木,,,-,-,,-,-,¥0,,,-,,2025/01/02,木,,,-,-,,-,-,¥0,,,-
2025/01/03,金,0,0,-,-,0,-,-,¥0,,,-,,,,,,,2025/01/03,金,,,-,-,,-,-,¥0,,,-,,2025/01/03,金,,,-,-,,-,-,¥0,,,-,,2025/01/03,金,,,-,-,,-,-,¥0,,,-,,2025/01/03,金,,,-,-,,-,-,¥0,,,-,,2025/01/03,金,,,-,-,,-,-,¥0,,,-
2025/01/04,土,0,0,-,-,0,-,-,¥0,,,-,,,,,,,2025/01/04,土,,,-,-,,-,-,¥0,,,-,,2025/01/04,土,,,-,-,,-,-,¥0,,,-,,2025/01/04,土,,,-,-,,-,-,¥0,,,-,,2025/01/04,土,,,-,-,,-,-,¥0,,,-,,2025/01/04,土,,,-,-,,-,-,¥0,,,-
2025/01/05,日,0,0,-,-,0,-,-,¥0,,,-,,,,,,,2025/01/05,日,,,-,-,,-,-,¥0,,,-,,2025/01/05,日,,,-,-,,-,-,¥0,,,-,,2025/01/05,日,,,-,-,,-,-,¥0,,,-,,2025/01/05,日,,,-,-,,-,-,¥0,,,-,,2025/01/05,日,,,-,-,,-,-,¥0,,,-
2025/01/06,月,0,0,-,-,0,-,-,¥0,,,-,,,,,,,2025/01/06,月,,,-,-,,-,-,¥0,,,-,,2025/01/06,月,,,-,-,,-,-,¥0,,,-,,2025/01/06,月,,,-,-,,-,-,¥0,,,-,,2025/01/06,月,,,-,-,,-,-,¥0,,,-,,2025/01/06,月,,,-,-,,-,-,¥0,,,-
2025/01/07,火,0,0,-,-,0,-,-,¥0,,,-,,,,,,,2025/01/07,火,,,-,-,,-,-,¥0,,,-,,2025/01/07,火,,,-,-,,-,-,¥0,,,-,,2025/01/07,火,,,-,-,,-,-,¥0,,,-,,2025/01/07,火,,,-,-,,-,-,¥0,,,-,,2025/01/07,火,,,-,-,,-,-,¥0,,,-
2025/01/08,水,0,0,-,-,0,-,-,¥0,,,-,,,,,,,2025/01/08,水,,,-,-,,-,-,¥0,,,-,,2025/01/08,水,,,-,-,,-,-,¥0,,,-,,2025/01/08,水,,,-,-,,-,-,¥0,,,-,,2025/01/08,水,,,-,-,,-,-,¥0,,,-,,2025/01/08,水,,,-,-,,-,-,¥0,,,-
2025/01/09,木,0,0,-,-,0,-,-,¥0,,,-,,,,,,,2025/01/09,木,,,-,-,,-,-,¥0,,,-,,2025/01/09,木,,,-,-,,-,-,¥0,,,-,,2025/01/09,木,,,-,-,,-,-,¥0,,,-,,2025/01/09,木,,,-,-,,-,-,¥0,,,-,,2025/01/09,木,,,-,-,,-,-,¥0,,,-
2025/01/10,金,0,0,-,-,0,-,-,¥0,,,-,,,,,,,2025/01/10,金,,,-,-,,-,-,¥0,,,-,,2025/01/10,金,,,-,-,,-,-,¥0,,,-,,2025/01/10,金,,,-,-,,-,-,¥0,,,-,,2025/01/10,金,,,-,-,,-,-,¥0,,,-,,2025/01/10,金,,,-,-,,-,-,¥0,,,-
2025/01/11,土,0,0,-,-,0,-,-,¥0,,,-,,,,,,,2025/01/11,土,,,-,-,,-,-,¥0,,,-,,2025/01/11,土,,,-,-,,-,-,¥0,,,-,,2025/01/11,土,,,-,-,,-,-,¥0,,,-,,2025/01/11,土,,,-,-,,-,-,¥0,,,-,,2025/01/11,土,,,-,-,,-,-,¥0,,,-
2025/01/12,日,0,0,-,-,0,-,-,¥0,,,-,,,,,,,2025/01/12,日,,,-,-,,-,-,¥0,,,-,,2025/01/12,日,,,-,-,,-,-,¥0,,,-,,2025/01/12,日,,,-,-,,-,-,¥0,,,-,,2025/01/12,日,,,-,-,,-,-,¥0,,,-,,2025/01/12,日,,,-,-,,-,-,¥0,,,-
2025/01/13,月,0,0,-,-,0,-,-,¥0,,,-,,,,,,,2025/01/13,月,,,-,-,,-,-,¥0,,,-,,2025/01/13,月,,,-,-,,-,-,¥0,,,-,,2025/01/13,月,,,-,-,,-,-,¥0,,,-,,2025/01/13,月,,,-,-,,-,-,¥0,,,-,,2025/01/13,月,,,-,-,,-,-,¥0,,,-
2025/01/14,火,0,0,-,-,0,-,-,¥0,,,-,,,,,,,2025/01/14,火,,,-,-,,-,-,¥0,,,-,,2025/01/14,火,,,-,-,,-,-,¥0,,,-,,2025/01/14,火,,,-,-,,-,-,¥0,,,-,,2025/01/14,火,,,-,-,,-,-,¥0,,,-,,2025/01/14,火,,,-,-,,-,-,¥0,,,-
2025/01/15,水,0,0,-,-,0,-,-,¥0,,,-,,,,,,,2025/01/15,水,,,-,-,,-,-,¥0,,,-,,2025/01/15,水,,,-,-,,-,-,¥0,,,-,,2025/01/15,水,,,-,-,,-,-,¥0,,,-,,2025/01/15,水,,,-,-,,-,-,¥0,,,-,,2025/01/15,水,,,-,-,,-,-,¥0,,,-
2025/01/16,木,0,0,-,-,0,-,-,¥0,,,-,,,,,,,2025/01/16,木,,,-,-,,-,-,¥0,,,-,,2025/01/16,木,,,-,-,,-,-,¥0,,,-,,2025/01/16,木,,,-,-,,-,-,¥0,,,-,,2025/01/16,木,,,-,-,,-,-,¥0,,,-,,2025/01/16,木,,,-,-,,-,-,¥0,,,-
2025/01/17,金,0,0,-,-,0,-,-,¥0,,,-,,,,,,,2025/01/17,金,,,-,-,,-,-,¥0,,,-,,2025/01/17,金,,,-,-,,-,-,¥0,,,-,,2025/01/17,金,,,-,-,,-,-,¥0,,,-,,2025/01/17,金,,,-,-,,-,-,¥0,,,-,,2025/01/17,金,,,-,-,,-,-,¥0,,,-
2025/01/18,土,0,0,-,-,0,-,-,¥0,,,-,,,,,,,2025/01/18,土,,,-,-,,-,-,¥0,,,-,,2025/01/18,土,,,-,-,,-,-,¥0,,,-,,2025/01/18,土,,,-,-,,-,-,¥0,,,-,,2025/01/18,土,,,-,-,,-,-,¥0,,,-,,2025/01/18,土,,,-,-,,-,-,¥0,,,-
2025/01/19,日,0,0,-,-,0,-,-,¥0,,,-,,,,,,,2025/01/19,日,,,-,-,,-,-,¥0,,,-,,2025/01/19,日,,,-,-,,-,-,¥0,,,-,,2025/01/19,日,,,-,-,,-,-,¥0,,,-,,2025/01/19,日,,,-,-,,-,-,¥0,,,-,,2025/01/19,日,,,-,-,,-,-,¥0,,,-
2025/01/20,月,0,0,-,-,0,-,-,¥0,,,-,,,,,,,2025/01/20,月,,,-,-,,-,-,¥0,,,-,,2025/01/20,月,,,-,-,,-,-,¥0,,,-,,2025/01/20,月,,,-,-,,-,-,¥0,,,-,,2025/01/20,月,,,-,-,,-,-,¥0,,,-,,2025/01/20,月,,,-,-,,-,-,¥0,,,-
2025/01/21,火,0,0,-,-,0,-,-,¥0,,,-,,,,,,,2025/01/21,火,,,-,-,,-,-,¥0,,,-,,2025/01/21,火,,,-,-,,-,-,¥0,,,-,,2025/01/21,火,,,-,-,,-,-,¥0,,,-,,2025/01/21,火,,,-,-,,-,-,¥0,,,-,,2025/01/21,火,,,-,-,,-,-,¥0,,,-
2025/01/22,水,0,0,-,-,0,-,-,¥0,,,-,,,,,,,2025/01/22,水,,,-,-,,-,-,¥0,,,-,,2025/01/22,水,,,-,-,,-,-,¥0,,,-,,2025/01/22,水,,,-,-,,-,-,¥0,,,-,,2025/01/22,水,,,-,-,,-,-,¥0,,,-,,2025/01/22,水,,,-,-,,-,-,¥0,,,-
2025/01/23,木,0,0,-,-,0,-,-,¥0,,,-,,1月結果,,,,,2025/01/23,木,,,-,-,,-,-,¥0,,,-,,2025/01/23,木,,,-,-,,-,-,¥0,,,-,,2025/01/23,木,,,-,-,,-,-,¥0,,,-,,2025/01/23,木,,,-,-,,-,-,¥0,,,-,,2025/01/23,木,,,-,-,,-,-,¥0,,,-
2025/01/24,金,0,0,-,-,0,-,-,¥0,,,-,,表示回数,0,,,,2025/01/24,金,,,-,-,,-,-,¥0,,,-,,2025/01/24,金,,,-,-,,-,-,¥0,,,-,,2025/01/24,金,,,-,-,,-,-,¥0,,,-,,2025/01/24,金,,,-,-,,-,-,¥0,,,-,,2025/01/24,金,,,-,-,,-,-,¥0,,,-
2025/01/25,土,0,0,-,-,0,-,-,¥0,,,-,,クリック数,0,,,,2025/01/25,土,,,-,-,,-,-,¥0,,,-,,2025/01/25,土,,,-,-,,-,-,¥0,,,-,,2025/01/25,土,,,-,-,,-,-,¥0,,,-,,2025/01/25,土,,,-,-,,-,-,¥0,,,-,,2025/01/25,土,,,-,-,,-,-,¥0,,,-
2025/01/26,日,0,0,-,-,0,-,-,¥0,,,-,,クリック率,-,,,,2025/01/26,日,,,-,-,,-,-,¥0,,,-,,2025/01/26,日,,,-,-,,-,-,¥0,,,-,,2025/01/26,日,,,-,-,,-,-,¥0,,,-,,2025/01/26,日,,,-,-,,-,-,¥0,,,-,,2025/01/26,日,,,-,-,,-,-,¥0,,,-
2025/01/27,月,0,0,-,-,0,-,-,¥0,,,-,,クリック単価,-,,,,2025/01/27,月,,,-,-,,-,-,¥0,,,-,,2025/01/27,月,,,-,-,,-,-,¥0,,,-,,2025/01/27,月,,,-,-,,-,-,¥0,,,-,,2025/01/27,月,,,-,-,,-,-,¥0,,,-,,2025/01/27,月,,,-,-,,-,-,¥0,,,-
2025/01/28,火,0,0,-,-,0,-,-,¥0,,,-,,実獲得数,0,,,,2025/01/28,火,,,-,-,,-,-,¥0,,,-,,2025/01/28,火,,,-,-,,-,-,¥0,,,-,,2025/01/28,火,,,-,-,,-,-,¥0,,,-,,2025/01/28,火,,,-,-,,-,-,¥0,,,-,,2025/01/28,火,,,-,-,,-,-,¥0,,,-
2025/01/29,水,0,0,-,-,0,-,-,¥0,,,-,,CPA,-,,,,2025/01/29,水,,,-,-,,-,-,¥0,,,-,,2025/01/29,水,,,-,-,,-,-,¥0,,,-,,2025/01/29,水,,,-,-,,-,-,¥0,,,-,,2025/01/29,水,,,-,-,,-,-,¥0,,,-,,2025/01/29,水,,,-,-,,-,-,¥0,,,-
2025/01/30,木,0,0,-,-,0,-,-,¥0,,,-,,CVR,-,,,,2025/01/30,木,,,-,-,,-,-,¥0,,,-,,2025/01/30,木,,,-,-,,-,-,¥0,,,-,,2025/01/30,木,,,-,-,,-,-,¥0,,,-,,2025/01/30,木,,,-,-,,-,-,¥0,,,-,,2025/01/30,木,,,-,-,,-,-,¥0,,,-
2025/01/31,金,0,0,-,-,0,-,-,¥0,,,-,,消化金額,¥0,,,,2025/01/31,金,,,-,-,,-,-,¥0,,,-,,2025/01/31,金,,,-,-,,-,-,¥0,,,-,,2025/01/31,金,,,-,-,,-,-,¥0,,,-,,2025/01/31,金,,,-,-,,-,-,¥0,,,-,,2025/01/31,金,,,-,-,,-,-,¥0,,,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
日付,曜日,表示回数,クリック数,クリック率,クリック単価,CV,CPA,CVR,請求金額,,実獲得数,実CPA,,,,,,,日付,曜日,表示回数,クリック数,クリック率,クリック単価,CV,CPA,CVR,請求金額,,実獲得数,実CPA,,日付,曜日,表示回数,クリック数,クリック率,クリック単価,CV,CPA,CVR,請求金額,,実獲得数,実CPA,,日付,曜日,表示回数,クリック数,クリック率,クリック単価,CV,CPA,CVR,請求金額,,実獲得数,実CPA,,日付,曜日,表示回数,クリック数,クリック率,クリック単価,CV,CPA,CVR,請求金額,,実獲得数,実CPA,,日付,曜日,表示回数,クリック数,クリック率,クリック単価,CV,CPA,CVR,請求金額,,実獲得数,実CPA
2025年2月,,"39,878",348,0.87%,"¥1,135",15,"¥26,336",4.31%,"¥395,038",,15,"¥26,336",,URL,,,,,2025年2月,,"10,332",113,1.09%,¥923,2,"¥52,152",1.77%,"¥104,303",,2,"¥52,152",,2025年2月,,"14,119",110,0.78%,"¥1,423",7,"¥22,360",6.36%,"¥156,518",,6,"¥26,086",,2025年2月,,"15,427",125,0.81%,"¥1,074",6,"¥22,369",4.80%,"¥134,216",,7,"¥19,174",,2025年2月,,0,¥0,-,-,0,-,-,¥0,,0,-,,2025年2月,,0,0,-,-,0,-,-,¥0,,0,-
2025/02/01,土,0,0,-,-,0,-,-,¥0,,0,-,,,,,,,2025/02/01,土,,,-,-,,-,-,¥0,,,-,,2025/02/01,土,,,-,-,,-,-,¥0,,,-,,2025/02/01,土,,,-,-,,-,-,¥0,,,-,,2025/02/01,土,,,-,-,,-,-,¥0,,,-,,2025/02/01,土,,,-,-,,-,-,¥0,,,-
2025/02/02,日,0,0,-,-,0,-,-,¥0,,0,-,,,,,,,2025/02/02,日,,,-,-,,-,-,¥0,,,-,,2025/02/02,日,,,-,-,,-,-,¥0,,,-,,2025/02/02,日,,,-,-,,-,-,¥0,,,-,,2025/02/02,日,,,-,-,,-,-,¥0,,,-,,2025/02/02,日,,,-,-,,-,-,¥0,,,-
2025/02/03,月,0,0,-,-,0,-,-,¥0,,0,-,,,,,,,2025/02/03,月,,,-,-,,-,-,¥0,,,-,,2025/02/03,月,,,-,-,,-,-,¥0,,,-,,2025/02/03,月,,,-,-,,-,-,¥0,,,-,,2025/02/03,月,,,-,-,,-,-,¥0,,,-,,2025/02/03,月,,,-,-,,-,-,¥0,,,-
2025/02/04,火,"1,934",11,0.57%,¥597,1,"¥6,565",9.09%,"¥6,565",,1,"¥6,565",,,,,,,2025/02/04,火,420,4,0.95%,¥537,1,"¥2,149",25.00%,"¥2,149",,1,"¥2,149",,2025/02/04,火,797,5,0.63%,¥445,0,-,0.00%,"¥2,224",,0,-,,2025/02/04,火,717,2,0.28%,"¥1,096",0,-,0.00%,"¥2,193",,0,-,,2025/02/04,火,,,-,-,,-,-,¥0,,,-,,2025/02/04,火,,,-,-,,-,-,¥0,,,-
2025/02/05,水,"1,987",28,1.41%,¥439,1,"¥12,300",3.57%,"¥12,300",,1,"¥12,300",,,,,,,2025/02/05,水,575,15,2.61%,¥362,0,-,0.00%,"¥5,426",,0,-,,2025/02/05,水,885,6,0.68%,¥621,1,"¥3,728",16.67%,"¥3,728",,1,"¥3,728",,2025/02/05,水,527,7,1.33%,¥449,0,-,0.00%,"¥3,146",,0,-,,2025/02/05,水,,,-,-,,-,-,¥0,,,-,,2025/02/05,水,,,-,-,,-,-,¥0,,,-
2025/02/06,木,"1,516",18,1.19%,¥853,0,-,0.00%,"¥15,361",,0,-,,,,,,,2025/02/06,木,555,12,2.16%,¥453,0,-,0.00%,"¥5,439",,0,-,,2025/02/06,木,377,2,0.53%,"¥2,552",0,-,0.00%,"¥5,104",,0,-,,2025/02/06,木,584,4,0.68%,"¥1,205",0,-,0.00%,"¥4,819",,0,-,,2025/02/06,木,,,-,-,,-,-,¥0,,,-,,2025/02/06,木,,,-,-,,-,-,¥0,,,-
2025/02/07,金,"1,621",16,0.99%,¥940,1,"¥15,048",6.25%,"¥15,048",,1,"¥15,048",,,,,,,2025/02/07,金,522,5,0.96%,¥899,0,-,0.00%,"¥4,495",,0,-,,2025/02/07,金,577,6,1.04%,"¥1,010",1,"¥6,058",16.67%,"¥6,058",,1,"¥6,058",,2025/02/07,金,522,5,0.96%,¥899,0,-,0.00%,"¥4,495",,0,-,,2025/02/07,金,,,-,-,,-,-,¥0,,,-,,2025/02/07,金,,,-,-,,-,-,¥0,,,-
2025/02/08,土,"1,303",11,0.84%,"¥1,137",1,"¥12,508",9.09%,"¥12,508",,1,"¥12,508",,,,,,,2025/02/08,土,403,5,1.24%,¥709,1,"¥3,546",20.00%,"¥3,546",,1,"¥3,546",,2025/02/08,土,477,2,0.42%,"¥2,607",0,-,0.00%,"¥5,214",,0,-,,2025/02/08,土,423,4,0.95%,¥937,0,-,0.00%,"¥3,748",,0,-,,2025/02/08,土,,,-,-,,-,-,¥0,,,-,,2025/02/08,土,,,-,-,,-,-,¥0,,,-
2025/02/09,日,"1,745",19,1.09%,¥934,1,"¥17,749",5.26%,"¥17,749",,1,"¥17,749",,,,,,,2025/02/09,日,560,8,1.43%,¥794,0,-,0.00%,"¥6,349",,0,-,,2025/02/09,日,539,6,1.11%,"¥1,229",1,"¥7,376",16.67%,"¥7,376",,1,"¥7,376",,2025/02/09,日,646,5,0.77%,¥805,0,-,0.00%,"¥4,024",,0,-,,2025/02/09,日,,,-,-,,-,-,¥0,,,-,,2025/02/09,日,,,-,-,,-,-,¥0,,,-
2025/02/10,月,"1,802",16,0.89%,"¥1,172",0,-,0.00%,"¥18,750",,0,-,,,,,,,2025/02/10,月,596,9,1.51%,¥721,0,-,0.00%,"¥6,490",,0,-,,2025/02/10,月,750,4,0.53%,"¥2,022",0,-,0.00%,"¥8,088",,0,-,,2025/02/10,月,456,3,0.66%,"¥1,391",0,-,0.00%,"¥4,173",,0,-,,2025/02/10,月,,,-,-,,-,-,¥0,,,-,,2025/02/10,月,,,-,-,,-,-,¥0,,,-
2025/02/11,火,"1,841",11,0.60%,"¥1,467",0,-,0.00%,"¥16,138",,0,-,,,,,,,2025/02/11,火,509,2,0.39%,"¥2,361",0,-,0.00%,"¥4,721",,0,-,,2025/02/11,火,761,7,0.92%,"¥1,159",0,-,0.00%,"¥8,110",,0,-,,2025/02/11,火,571,2,0.35%,"¥1,653",0,-,0.00%,"¥3,306",,0,-,,2025/02/11,火,,,-,-,,-,-,¥0,,,-,,2025/02/11,火,,,-,-,,-,-,¥0,,,-
2025/02/12,水,"1,135",13,1.15%,¥953,0,-,0.00%,"¥12,384",,0,-,,,,,,,2025/02/12,水,342,5,1.46%,¥829,0,-,0.00%,"¥4,146",,0,-,,2025/02/12,水,667,8,1.20%,¥891,0,-,0.00%,"¥7,130",,0,-,,2025/02/12,水,126,0,0.00%,-,0,-,-,"¥1,108",,0,-,,2025/02/12,水,,,-,-,,-,-,¥0,,,-,,2025/02/12,水,,,-,-,,-,-,¥0,,,-
2025/02/13,木,"1,045",9,0.86%,"¥1,177",0,-,0.00%,"¥10,593",,0,-,,,,,,,2025/02/13,木,478,6,1.26%,¥739,0,-,0.00%,"¥4,433",,0,-,,2025/02/13,木,567,3,0.53%,"¥2,053",0,-,0.00%,"¥6,160",,0,-,,2025/02/13,木,,,-,-,,-,-,¥0,,,-,,2025/02/13,木,,,-,-,,-,-,¥0,,,-,,2025/02/13,木,,,-,-,,-,-,¥0,,,-
2025/02/14,金,899,6,0.67%,"¥1,841",1,"¥11,048",16.67%,"¥11,048",,1,"¥11,048",,,,,,,2025/02/14,金,363,2,0.55%,"¥1,786",0,-,0.00%,"¥3,571",,0,-,,2025/02/14,金,304,1,0.33%,"¥4,995",0,-,0.00%,"¥4,995",,0,-,,2025/02/14,金,232,3,1.29%,¥827,1,"¥2,481",33.33%,"¥2,481",,1,"¥2,481",,2025/02/14,金,,,-,-,,-,-,¥0,,,-,,2025/02/14,金,,,-,-,,-,-,¥0,,,-
2025/02/15,土,"1,348",18,1.34%,¥740,2,"¥6,663",11.11%,"¥13,326",,2,"¥6,663",,,,,,,2025/02/15,土,473,3,0.63%,"¥1,295",0,-,0.00%,"¥3,884",,0,-,,2025/02/15,土,460,9,1.96%,¥613,1,"¥5,513",11.11%,"¥5,513",,1,"¥5,513",,2025/02/15,土,415,6,1.45%,¥655,1,"¥3,930",16.67%,"¥3,930",,1,"¥3,930",,2025/02/15,土,,,-,-,,-,-,¥0,,,-,,2025/02/15,土,,,-,-,,-,-,¥0,,,-
2025/02/16,日,"1,535",16,1.04%,"¥1,188",0,-,0.00%,"¥19,014",,0,-,,,,,,,2025/02/16,日,586,7,1.19%,¥763,0,-,0.00%,"¥5,344",,0,-,,2025/02/16,日,592,4,0.68%,"¥2,254",0,-,0.00%,"¥9,018",,0,-,,2025/02/16,日,357,5,1.40%,¥931,0,-,0.00%,"¥4,653",,0,-,,2025/02/16,日,,,-,-,,-,-,¥0,,,-,,2025/02/16,日,,,-,-,,-,-,¥0,,,-
2025/02/17,月,"1,345",8,0.59%,"¥2,167",0,-,0.00%,"¥17,333",,0,-,,,,,,,2025/02/17,月,313,0,0.00%,-,0,-,-,"¥4,458",,0,-,,2025/02/17,月,568,7,1.23%,"¥1,152",0,-,0.00%,"¥8,064",,0,-,,2025/02/17,月,464,1,0.22%,"¥4,811",0,-,0.00%,"¥4,811",,0,-,,2025/02/17,月,,,-,-,,-,-,¥0,,,-,,2025/02/17,月,,,-,-,,-,-,¥0,,,-
2025/02/18,火,"1,534",16,1.04%,"¥1,083",3,"¥5,773",18.75%,"¥17,320",,3,"¥5,773",,,,,,,2025/02/18,火,349,0,0.00%,-,0,-,-,"¥3,989",,0,-,,2025/02/18,火,490,8,1.63%,¥826,2,"¥3,304",25.00%,"¥6,609",,1,"¥6,609",,2025/02/18,火,695,8,1.15%,¥840,1,"¥6,723",12.50%,"¥6,723",,2,"¥3,361",,2025/02/18,火,,,-,-,,-,-,¥0,,,-,,2025/02/18,火,,,-,-,,-,-,¥0,,,-
2025/02/19,水,"2,051",12,0.59%,"¥1,728",0,-,0.00%,"¥20,738",,0,-,,,,,,,2025/02/19,水,760,5,0.66%,"¥1,577",0,-,0.00%,"¥7,886",,0,-,,2025/02/19,水,570,1,0.18%,"¥6,158",0,-,0.00%,"¥6,158",,0,-,,2025/02/19,水,721,6,0.83%,"¥1,116",0,-,0.00%,"¥6,694",,0,-,,2025/02/19,水,,,-,-,,-,-,¥0,,,-,,2025/02/19,水,,,-,-,,-,-,¥0,,,-
2025/02/20,木,"1,600",15,0.94%,"¥1,155",1,"¥17,321",6.67%,"¥17,321",,1,"¥17,321",,,,,,,2025/02/20,木,164,1,0.61%,"¥2,033",0,-,0.00%,"¥2,033",,0,-,,2025/02/20,木,623,8,1.28%,¥981,1,"¥7,846",12.50%,"¥7,846",,1,"¥7,846",,2025/02/20,木,813,6,0.74%,"¥1,240",0,-,0.00%,"¥7,443",,0,-,,2025/02/20,木,,,-,-,,-,-,¥0,,,-,,2025/02/20,木,,,-,-,,-,-,¥0,,,-
2025/02/21,金,"1,624",14,0.86%,"¥1,145",1,"¥16,031",7.14%,"¥16,031",,0,-,,,,,,,2025/02/21,金,192,1,0.52%,"¥1,981",0,-,0.00%,"¥1,981",,0,-,,2025/02/21,金,465,2,0.43%,"¥3,145",0,-,0.00%,"¥6,290",,0,-,,2025/02/21,金,967,11,1.14%,¥705,1,"¥7,760",9.09%,"¥7,760",,0,-,,2025/02/21,金,,,-,-,,-,-,¥0,,,-,,2025/02/21,金,,,-,-,,-,-,¥0,,,-
